,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hbd,n_hba,logp,passed,MACCS_clusters,ECFP4_clusters
1475,CHEMBL3753444,455.17,nM,COc1ccc(-c2cc(NC(=O)Nc3ccncc3)cc(OC)c2OC)cn1,6.341826369776011,380.14845511999994,2,6,3.8134000000000015,True,24,363
1476,CHEMBL3775897,456.2,nM,Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCCCC2)C(=O)CO4)c1,6.34084471905937,431.232125168,1,6,4.283220000000004,True,0,29
1477,CHEMBL101253,457.7,nM,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,6.339419087572701,346.09852416,1,4,5.012600000000003,True,90,575
1478,CHEMBL4873392,458.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc(NCCS(=O)(=O)F)c2)n1,6.33913452199613,577.167429308,3,10,4.005500000000002,True,5,270
1479,CHEMBL168382,460.0,nM,COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1,6.337242168318426,308.16371126,1,5,3.8042000000000016,True,28,18
1480,CHEMBL246491,460.0,nM,COC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.337242168318426,460.16591675200004,1,9,3.699600000000002,True,70,2
1481,CHEMBL3774808,460.0,nM,O=C1COc2cc3ncnc(Nc4cccc(F)c4)c3cc2N1CCCN1CCCCC1,6.337242168318426,435.207053292,1,6,4.113900000000003,True,0,29
1482,CHEMBL5173075,460.0,nM,c1ccc(CNc2ncnc3c2[nH]c2ccccc23)cc1,6.337242168318426,274.121846448,2,3,3.723200000000001,True,42,574
1483,CHEMBL357097,460.0,nM,c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1,6.337242168318426,274.121846448,2,3,3.674800000000001,True,42,129
1484,CHEMBL93295,463.0,nM,COc1cc2nc(N)nc(Nc3cccc(Br)c3)c2cc1OC,6.334419008982047,374.03783782,2,6,3.7353000000000014,True,1,1
1485,CHEMBL3092317,464.0,nM,CN(C)CCCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.333482019445119,516.20519472,2,7,4.749000000000002,True,0,30
1486,CHEMBL3092321,464.0,nM,CN1CCN(C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,6.333482019445119,500.17389459199995,2,7,4.112900000000002,True,0,30
1487,CHEMBL3612561,470.0,nM,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,6.327902142064283,388.07384620799996,1,7,3.720200000000002,True,0,92
1488,CHEMBL3965075,470.0,nM,CCOCc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,6.327902142064283,461.192626352,2,5,5.319900000000005,True,5,105
1489,CHEMBL3751967,476.66,nM,COc1ccc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)cn1,6.321791291345775,394.07113131600005,2,5,4.876500000000002,True,86,187
1490,CHEMBL111339,480.0,nM,Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,6.318758762624412,410.070116492,1,5,5.354320000000003,True,25,15
1491,CHEMBL406845,480.0,nM,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,6.318758762624412,301.109423192,1,5,3.483900000000001,True,4,413
1492,CHEMBL3425671,490.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1,6.309803919971486,482.183316404,2,8,4.384700000000002,True,5,40
1493,CHEMBL186580,490.0,nM,COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)c(F)cc3F)c2cc1OC,6.309803919971486,436.13469687599996,2,6,4.921100000000004,True,1,89
1494,CHEMBL373025,490.0,nM,CCc1c(CO)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,6.309803919971486,398.185509324,2,7,3.925600000000003,True,22,22
1495,CHEMBL448154,490.0,nM,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,6.309803919971486,411.0653654600001,1,6,4.923800000000003,True,35,15
1496,CHEMBL2325091,490.0,nM,Brc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,6.309803919971486,426.073160708,0,2,6.9580000000000055,True,36,96
1497,CHEMBL5176295,490.6,nM,COc1cc2ncnc3c2cc1OCCCCCCOc1ccccc1N3,6.309272456129633,365.1739415960001,1,6,4.713600000000003,True,16,25
1498,CHEMBL5199106,492.9,nM,COc1cc2ncnc3c2cc1OCCOCCOc1cc(ccc1Cl)N3,6.307241181845276,387.098583736,1,7,3.8232000000000017,True,0,25
1499,CHEMBL3753157,495.3,nM,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3nccs3)c2)cn1,6.305131672017544,410.0660459360001,2,6,4.756300000000001,True,24,187
1500,CHEMBL1254523,500.0,nM,COc1ccc(OC)c(Cc2cc3c(N(C)c4cccc(Br)c4)nc(N)nc3n2C)c1,6.301029995663981,481.11133710800016,1,7,4.688900000000003,True,137,151
1501,CHEMBL543904,500.0,nM,COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC.Cl,6.301029995663981,407.12479848399994,1,8,3.8382000000000027,True,1,1
1502,CHEMBL396079,500.0,nM,c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)nc1,6.301029995663981,470.217872072,2,10,2.770900000000001,True,9,67
1503,CHEMBL352954,500.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCCC1,6.301029995663981,278.153146576,1,4,3.795600000000002,True,10,18
1504,CHEMBL428534,500.0,nM,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,6.301029995663981,396.19615426,2,6,4.207920000000003,True,0,64
1505,CHEMBL76444,500.0,nM,Cc1[nH]c2ncnc(N(C)c3cccc(Cl)c3)c2c1C,6.301029995663981,286.09852416,1,3,3.9960400000000025,True,46,573
1506,CHEMBL25450,500.0,nM,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,6.301029995663981,434.13211003200007,2,6,4.692000000000004,True,0,232
1507,CHEMBL172973,500.0,nM,COc1cccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)c1,6.301029995663981,316.132411132,1,5,3.678300000000001,True,3,18
1508,CHEMBL169757,500.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1,6.301029995663981,286.121846448,1,4,3.6697000000000015,True,10,61
1509,CHEMBL169920,500.0,nM,CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,6.301029995663981,394.21172407200004,2,7,2.1111999999999993,True,7,65
1510,CHEMBL391675,500.0,nM,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCC6)c45)ccc32)c1,6.301029995663981,441.207721988,1,7,4.605800000000004,True,9,2
1511,CHEMBL3916644,509.0,nM,CCC(=O)Nc1cc2c(Nc3ccc(Oc4ccc5c(c4)OCO5)cc3)ncnc2cc1OC,6.293282217663241,458.15901980399997,2,8,5.251500000000004,True,7,328
1512,CHEMBL5205073,509.3,nM,COc1cc2ncnc3c2cc1OCCOCCOc1c(Cl)cccc1N3,6.293026323823822,387.098583736,1,7,3.8232000000000017,True,0,25
1513,CHEMBL185853,510.0,nM,Cc1ccc(Nc2ncnn3cccc23)cc1O,6.292429823902063,240.101111004,2,5,2.486920000000001,True,3,106
1514,CHEMBL2070045,510.0,nM,COc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1.Cl,6.292429823902063,369.13563794,1,6,4.240000000000003,True,4,3
1515,CHEMBL325589,510.0,nM,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21,6.292429823902063,397.0497153960001,1,6,4.440900000000003,True,25,15
1516,CHEMBL2048790,510.0,nM,O=C1NCc2cc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)ccc21,6.292429823902063,435.109817116,3,7,3.856300000000002,True,0,33
1517,CHEMBL3775148,518.6,nM,O=C1COc2cc3ncnc(Nc4ccccc4)c3cc2N1CCCN1CCOCC1,6.285167487566667,419.19573966,1,7,2.8211000000000013,True,0,29
1518,CHEMBL4525935,519.0,nM,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3CC(C)(C)O)ccn2)cn1,6.284832642151542,390.18042394400004,2,6,2.2769000000000004,True,97,104
1519,CHEMBL3923650,522.0,nM,CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)nc3)ncnc2cc1OC,6.282329496997738,478.1423241840001,3,8,3.926300000000002,True,53,88
1520,CHEMBL3237931,525.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCCC3)c2)n1,6.279840696594043,565.2568156919999,2,9,4.850700000000003,True,0,40
1521,CHEMBL4537004,528.0,nM,Cc1cc(F)cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1,6.277366077466188,405.05594364800004,3,4,5.618520000000003,True,15,197
1522,CHEMBL247916,530.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccncc5)c4)c23)CC1,6.275724130399211,453.2389418640001,2,9,3.189000000000001,True,9,2
1523,CHEMBL3951754,531.0,nM,CCC(=O)Nc1cc2c(Nc3ccc(Oc4cccnc4)cc3)ncnc2cc1OC,6.274905478918531,415.164439532,2,7,4.917800000000004,True,7,6
1524,CHEMBL474323,533.0,nM,COc1cc2ncnc(-c3c[nH]c4cc(F)c(C)cc34)c2cc1OC,6.273272790973428,337.12265497199996,1,4,4.242820000000003,True,1,216
1525,CHEMBL5267140,534.0,nM,CC(=O)N1CCOc2c1ccc1ncnc(Nc3cccc(C(F)(F)F)c3)c21,6.272458742971444,388.11471038,1,5,4.137500000000002,True,77,84
1526,CHEMBL3085277,538.0,nM,C[C@H](Nc1ncnc2c1sc1ccccc12)c1ccccc1,6.269217724333611,305.09866848,1,4,5.017600000000003,True,2,572
1527,CHEMBL1242385,539.0,nM,Cn1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,6.268411234813262,332.17494464,1,6,3.6823000000000015,True,10,11
1528,CHEMBL1242755,540.0,nM,Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2C1CCCC1,6.267606240177032,330.159294576,1,6,3.738800000000002,True,10,138
1529,CHEMBL3233764,542.0,nM,O=C(CN1CCC(CCO)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,6.266000713461613,463.124501876,3,7,4.260300000000003,True,8,103
1530,CHEMBL3633775,543.0,nM,NC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccc(Cl)c(Cl)c4)c(Cl)c3)c2c1,6.265200170411153,473.021307728,3,5,6.616500000000002,True,24,58
1531,CHEMBL3092318,543.0,nM,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CC(O)C1,6.265200170411153,473.126610052,3,7,3.5420000000000016,True,0,30
1532,CHEMBL606964,545.0,nM,COc1ccc(N2Cc3cnc(Nc4ccc(F)cc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1,6.2636034977233574,449.186317848,2,6,4.227900000000003,True,5,215
1533,CHEMBL1241578,550.0,nM,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,6.259637310505756,347.0381721680001,2,6,3.124500000000001,True,4,3
1534,CHEMBL3234736,550.0,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cccnc1,6.259637310505756,511.219509796,2,5,4.660820000000004,True,5,43
1535,CHEMBL308582,550.0,nM,Cc1[nH]c2ncnc(Nc3cccc(F)c3)c2c1C,6.259637310505756,256.112424636,2,3,3.457440000000002,True,2,24
1536,CHEMBL458997,550.0,nM,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,6.259637310505756,468.16766634,3,8,3.8220000000000027,True,0,571
1537,CHEMBL5289352,550.0,nM,COc1cc2c(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)ncnc2cc1OCC1CCN(C)CC1,6.259637310505756,518.1987764400001,1,8,4.935400000000004,True,14,5
1538,CHEMBL4225777,556.0,nM,CN(C)CCOc1ccc(Nc2ncc3nc(Sc4ccccc4)n(C4CCOCC4)c3n2)cc1,6.2549252084179425,490.2150952,1,9,5.013000000000004,True,0,570
1539,CHEMBL305660,559.1,nM,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,6.252510507741327,469.29807948800004,0,3,7.217600000000008,True,121,569
1540,CHEMBL73710,560.0,nM,Cc1[nH]c2ncnc(Nc3ccc(F)cc3)c2c1C,6.251811972993799,256.112424636,2,3,3.457440000000002,True,2,24
1541,CHEMBL3612570,560.0,nM,COCCn1c(=O)oc2cc3ncnc(Nc4cccc(C(C)=O)c4)c3cc21,6.251811972993799,378.13280505599994,1,8,3.130300000000002,True,0,180
1542,CHEMBL340660,560.0,nM,CCOc1cc2ncnc(Nc3cccc(-c4csc(N)n4)c3)c2cc1OCC,6.251811972993799,407.141595912,2,8,4.876500000000004,True,13,35
1543,CHEMBL170724,570.0,nM,COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,6.2441251443275085,308.16371126,1,5,3.8042000000000016,True,28,18
1544,CHEMBL307026,570.0,nM,Cc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,6.2441251443275085,252.13749651199998,2,3,3.6267600000000018,True,3,24
1545,CHEMBL2070191,570.0,nM,Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCO5)cc23)c1,6.2441251443275085,404.10400346399996,2,6,5.367600000000002,True,27,44
1546,CHEMBL2064389,570.0,nM,O=c1oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc2n1CCCN1CCOCC1,6.2441251443275085,441.161245972,1,8,3.2818000000000014,True,0,21
1547,CHEMBL246493,570.0,nM,Fc1cccc(COc2ccc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)cc2Cl)c1,6.2441251443275085,497.16299556,2,8,4.349400000000002,True,0,237
1548,CHEMBL1242475,571.0,nM,Nc1ncnc2c1c(-c1ccc3[nH]ncc3c1)nn2C1CCCC1,6.243363891754152,319.15454354400003,2,6,3.0669000000000013,True,10,11
1549,CHEMBL3234737,575.0,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1ccccn1,6.2403321553103694,511.219509796,2,5,4.660820000000004,True,5,43
1550,CHEMBL1241491,575.0,nM,Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,6.2403321553103694,319.143310164,1,6,3.9368000000000025,True,10,11
1551,CHEMBL1242198,576.0,nM,CC(C)n1nc(-c2cc(O)cc(F)c2)c2c(N)ncnc21,6.239577516576788,287.118238288,2,6,2.501099999999999,True,4,170
1552,CHEMBL92824,577.0,nM,FC(F)(F)c1cccc(Nc2ncnc3ccccc23)c1,6.238824186844268,289.08268198,1,3,4.392200000000002,True,2,53
1553,CHEMBL300083,578.0,nM,Nc1cc2ncnc(NCc3ccccc3)c2cn1,6.2380721615794705,251.11709541599998,2,5,2.2191,True,20,59
1554,CHEMBL1242115,579.0,nM,CC(C)n1nc(-c2cccc(C(=O)NC3=NCCS3)c2)c2c(N)ncnc21,6.2373214362725635,381.1371792280001,2,8,2.489,True,116,56
1555,CHEMBL333851,588.0,nM,COc1cc2c(NCc3ccccc3)ncnc2cc1O,6.230622673923862,281.11642672,2,5,2.9561000000000015,True,1,90
1556,CHEMBL2347968,589.0,nM,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(Cl)c12)c1ccccc1,6.229884705212898,365.093104432,2,5,4.688700000000003,True,33,79
1557,CHEMBL2312654,590.0,nM,Cc1cc(-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)on1,6.229147988357855,460.15451481200006,2,7,5.775120000000004,True,189,568
1558,CHEMBL3628800,590.0,nM,Fc1ccc(Oc2ncnc3ccccc23)cc1Cl,6.229147988357855,274.030918776,0,3,4.214600000000002,True,73,567
1559,CHEMBL3941175,593.0,nM,CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)c(F)c3)ncnc2cc1OC,6.226945306635737,495.13765340400005,3,7,4.6704000000000025,True,14,6
1560,CHEMBL3774712,594.5,nM,Cc1ccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)cc1,6.225848141045289,433.21138972399996,1,7,3.129520000000002,True,0,29
1561,CHEMBL4519408,598.0,nM,COc1cc(N2CCN(CC(=O)N(C)C)C2=O)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,6.223298816011589,601.187415804,2,9,4.138100000000002,True,5,302
1562,CHEMBL3758502,600.0,nM,CC1(C)OCc2c(Nc3n[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21,6.221848749616356,347.1494581640001,3,6,3.251900000000001,True,128,292
1563,CHEMBL442749,600.0,nM,c1nc(Nc2ccc3[nH]ccc3c2)c2sccc2n1,6.221848749616356,266.06261732,2,4,3.9162000000000017,True,2,51
1564,CHEMBL166765,600.0,nM,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCC1,6.221848749616356,280.132411132,2,5,3.1111000000000013,True,28,228
1565,CHEMBL3416630,600.0,nM,OC[C@@H](Nc1ncnc2sc(-c3ccc(CN4CCNCC4)cc3)cc12)c1ccccc1,6.221848749616356,445.19363148400004,3,7,3.9090000000000025,True,8,256
1566,CHEMBL173478,600.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CO)c1,6.221848749616356,316.13241113199996,2,5,3.1620000000000017,True,40,61
1567,CHEMBL3416631,600.0,nM,OCCN1CCN(Cc2ccc(-c3cc4c(N[C@H](CO)c5ccccc5)ncnc4s3)cc2)CC1,6.221848749616356,489.21984623200007,3,8,3.6137000000000024,True,8,256
1568,CHEMBL555797,600.0,nM,COc1cc2ncnc(Nc3ccc4c(c3)CCC4)c2cc1OC.Cl,6.221848749616356,357.12440455999996,1,5,4.3011000000000035,True,1,322
1569,CHEMBL53552,603.0,nM,c1ccc(CNc2ncnc3cccnc23)cc1,6.219682687859849,236.106196384,1,4,2.6369000000000007,True,20,59
1570,CHEMBL5288957,609.0,nM,COc1cc2c(Nc3ccc(-c4ccccc4)cc3)ncnc2cc1OCC1CCN(C)CC1,6.215382707367125,454.2368762,1,6,5.769600000000007,True,0,5
1571,CHEMBL57323,610.0,nM,Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,6.214670164989233,364.20115938799995,3,5,3.8108400000000016,True,98,107
1572,CHEMBL194349,610.0,nM,CCOC(=O)c1cn2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1CC,6.214670164989233,402.16919056399996,1,7,5.004300000000003,True,39,22
1573,CHEMBL1233882,610.0,nM,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,6.214670164989233,304.143644512,1,6,3.2046,True,4,3
1574,CHEMBL290106,614.0,nM,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,6.211831628858833,353.88426115199997,2,3,5.862600000000001,True,207,566
1575,CHEMBL4462528,617.0,nM,COc1cc(NC(=O)C2CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NC(C)=O)n1,6.209714835966758,466.1520162760001,4,7,4.932700000000003,True,19,565
1576,CHEMBL4793639,617.33,nM,COc1ccc(C2N=C(C(N)=O)c3ncn(-c4ccc(F)cc4)c3N2)cc1OC,6.20948261738268,395.139367656,2,7,2.4273,True,7,305
1577,CHEMBL3416593,629.0,nM,COc1ccccc1-c1cc2c(N[C@@H](CO)c3ccccc3)ncnc2s1,6.201349354554731,377.11979784800013,2,6,4.512400000000002,True,13,9
1578,CHEMBL2070197,630.0,nM,Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCO5)cc23)c1,6.200659450546418,448.053487884,2,6,5.476700000000002,True,93,44
1579,CHEMBL2179124,631.0,nM,Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccnc3[nH]ccc23)cc1,6.199970640755866,354.12807470000007,2,2,5.4261000000000035,True,82,55
1580,CHEMBL3092306,635.0,nM,CN(C)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.197226274708024,488.173894592,3,7,4.016700000000002,True,0,30
1581,CHEMBL3237929,638.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN(C)C)c2)n1,6.195179321278838,539.241165628,2,9,4.316500000000002,True,5,40
1582,CHEMBL1683956,640.0,nM,CCc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,6.1938200260161125,371.120068128,1,4,5.462520000000003,True,1,36
1583,CHEMBL246492,640.0,nM,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6COCCN6)c45)ccc32)c1,6.1938200260161125,487.21320129199995,2,9,3.5150000000000015,True,9,2
1584,CHEMBL4095253,642.7,nM,C=CS(=O)(=O)N1CCC[C@@H]1Cn1cc(-c2ccc3c(c2)OCO3)c2c(N)ncnc21,6.1919917000896,427.1314251520001,1,8,2.3468999999999998,True,14,564
1585,CHEMBL4588202,649.0,nM,CCC(=O)N1CCC[C@@H](n2nc(-c3cn(-c4ccc(C(C)=O)cc4)nn3)c3c(N)ncnc32)C1,6.187755303199631,459.21312104000015,1,10,2.4323000000000006,True,8,128
1586,CHEMBL3263373,650.0,nM,Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3ccc4ccccc4c3)C2)cc1C,6.187086643357144,461.192568864,0,4,7.451840000000007,True,36,194
1587,CHEMBL184750,650.0,nM,Cc1cc2c(Nc3ccc(C)c(O)c3)ncnn2c1,6.187086643357144,254.116761068,2,5,2.7953400000000004,True,3,106
1588,CHEMBL4208712,650.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCO)n1,6.187086643357144,512.1938810879999,3,9,3.7472000000000016,True,5,40
1589,CHEMBL91428,660.0,nM,COc1cc2ncnc(Nc3cc4ccccc4cn3)c2cc1OC,6.180456064458132,332.127325752,1,6,3.9388000000000023,True,1,144
1590,CHEMBL1645469,660.0,nM,Cc1ccccc1Nc1ncnn2ccc(CN3CCC(N)CC3)c12,6.180456064458132,336.206244768,2,6,2.7044200000000007,True,12,57
1591,CHEMBL1242026,663.0,nM,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,6.178486471595227,283.143310164,2,6,2.6704200000000005,True,3,3
1592,CHEMBL111434,670.0,nM,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(Br)c3)nc21,6.173925197299173,473.9649784960001,1,5,5.8084000000000024,True,25,15
1593,CHEMBL5274670,672.0,nM,COc1cc2c(Nc3ccc(Cc4ccccc4)cc3)ncnc2cc1OCC1CCN(C)CC1,6.172630726946175,468.25252626400004,1,6,5.693400000000006,True,0,5
1594,CHEMBL4854693,675.0,nM,C=CS(=O)(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2Cl)c1,6.170696227168975,557.161201056,3,9,4.1795000000000035,True,14,270
1595,CHEMBL2325090,680.0,nM,Clc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,6.167491087293763,382.123676288,0,2,6.848900000000005,True,36,96
1596,CHEMBL3234755,680.0,nM,CN1CCN(Cc2ccc(NC(=O)c3cccc(NC(=O)c4cnc5[nH]ccc5c4)c3)cc2C(F)(F)F)CC1,6.167491087293763,536.2147587640001,3,5,4.833700000000004,True,12,43
1597,CHEMBL54475,688.0,nM,Brc1cccc(Nc2ncnc3ncccc23)c1,6.162411561764489,300.00105838800005,1,4,3.530900000000001,True,2,139
1598,CHEMBL4647325,690.0,nM,Nc1nc(Nc2nnc3c4ccccc4nc(Sc4ccc(Br)cc4)n23)cs1,6.161150909262744,468.977897484,2,9,4.973500000000001,True,92,563
1599,CHEMBL245277,690.0,nM,C[C@@H](c1ccccc1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21,6.161150909262744,483.238273168,2,9,3.9369000000000023,True,9,67
1600,CHEMBL436511,690.0,nM,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,6.161150909262744,476.17275172000006,1,8,4.868800000000004,True,0,38
1601,CHEMBL195204,698.0,nM,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cscn5)c(Cl)c4)c23)CC1,6.156144577376839,481.133923688,1,8,5.535300000000005,True,0,38
1602,CHEMBL521887,700.0,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc2ccncc2c1,6.154901959985743,450.24196158,1,4,5.209920000000005,True,21,562
1603,CHEMBL176309,700.0,nM,Nc1ncnc2c1c(-c1cccc(Cl)c1)cn2-c1ccccc1,6.154901959985743,320.082874096,1,4,4.323100000000002,True,2,61
1604,CHEMBL2070048,700.0,nM,CCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1.Cl,6.154901959985743,383.151288004,1,6,4.630100000000003,True,4,3
1605,CHEMBL367442,700.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CO)cc1,6.154901959985743,316.13241113199996,2,5,3.162000000000001,True,40,61
1606,CHEMBL4795888,710.0,nM,CC(C)c1ccc(C2N=C(C(N)=O)c3ncn(-c4ccc(F)cc4)c3N2)cc1,6.1487416512809245,377.16518848000004,2,5,3.533500000000002,True,160,305
1607,CHEMBL231885,710.0,nM,CC(=O)N1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.1487416512809245,498.22918570400003,1,8,3.674100000000002,True,12,2
1608,CHEMBL2325098,710.0,nM,Brc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,6.1487416512809245,426.073160708,0,2,6.9580000000000055,True,36,54
1609,CHEMBL5280288,712.0,nM,COc1cc2c(Nc3ccc(Oc4ccccn4)cc3)ncnc2cc1OCC1CCN(C)CC1,6.147520006363144,471.22703978800007,1,8,5.289900000000006,True,0,5
1610,CHEMBL3939300,714.0,nM,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc4cccnc4)c3)ncnc2cc1OC,6.146301788223826,452.19607400800004,2,7,5.128500000000003,True,0,88
1611,CHEMBL1271950,720.0,nM,OC[C@@H](Nc1ncnc2sc3c(c12)CCCC3)c1ccccc1,6.142667503568732,325.124883228,2,5,3.715600000000002,True,13,213
1612,CHEMBL4072392,720.0,nM,CC(=O)c1ccccc1-n1c(-c2ccccc2)nc2cc(Cl)ccc2c1=O,6.142667503568732,374.08220539999996,0,4,4.908700000000003,True,25,561
