,molecule_chembl_id,IC50,units,smiles,pIC50,passed
6613,CHEMBL377277,8068.0,nM,COc1cc(OC(C)C)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,5.093234110459272,True
6616,CHEMBL3325476,8100.0,nM,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,5.091514981121351,True
6619,CHEMBL1958025,8140.0,nM,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccccc2)=N1,5.089375595110798,True
6621,CHEMBL1958033,8160.0,nM,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(Cl)cc2)=N1,5.088309841246139,True
6623,CHEMBL337297,8180.0,nM,CO[C@H]1[C@@H](N(C)C(=O)c2cnccn2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.087246696328677,True
6627,CHEMBL401644,8270.0,nM,COc1ccc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2c1,5.082494490447453,True
6629,CHEMBL1828866,8280.0,nM,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(F)cc2)cc1,5.08196966321512,True
6630,CHEMBL4079829,8300.0,nM,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccc(Cl)cc3)c12,5.080921907623926,True
6631,CHEMBL1241492,8300.0,nM,CC(C)n1nc(-c2ccc3nonc3c2)c2c(N)ncnc21,5.080921907623926,True
6632,CHEMBL353823,8300.0,nM,CC(C)(C)OC(=O)N1CCC(n2cc(-c3ccccc3)c3c(N)ncnc32)C1,5.080921907623926,True
6633,CHEMBL1958029,8360.0,nM,Cc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1,5.077793722560983,True
6634,CHEMBL2029694,8400.0,nM,CCOc1ccc(-c2cc(C(F)(F)F)c(C#N)c(SCC(=O)NCC(=O)O)n2)cc1,5.075720713938118,True
6637,CHEMBL363130,8400.0,nM,Cc1ccsc1C(=O)n1nc(Nc2ccc(S(N)(=O)=O)cc2)nc1N,5.075720713938118,True
6641,CHEMBL3221546,8500.0,nM,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCOCC4)c(OC)cc23)cc1Cl.Cl,5.070581074285707,True
6646,CHEMBL1958036,8580.0,nM,COc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C2=NC(=O)CS2)cc1,5.066512712151295,True
6648,CHEMBL3604938,8600.0,nM,CCC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C)CC3)n2)c1,5.0655015487564325,True
6656,CHEMBL120185,8700.0,nM,CN1CCN(c2ccc3c(n2)nc(-c2ccc(F)cc2)n3-c2ccnc(NC3CCCC3)n2)CC1,5.060480747381382,True
6657,CHEMBL1242657,8700.0,nM,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@H]1CCNC1,5.060480747381382,True
6663,CHEMBL541988,8719.0,nM,COc1cc2ncc(C(=O)O)c(Nc3cccc(Br)c3)c2cc1OC,5.059533322336471,True
6665,CHEMBL4460897,8770.0,nM,Cc1ccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cn2)cc1,5.05700040663396,True
6670,CHEMBL538757,8800.0,nM,COC(=O)c1ccccc1SCC(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,5.055517327849832,True
6673,CHEMBL1958223,8890.0,nM,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(OC)cc3)C2)cc1,5.051098239029786,True
6675,CHEMBL379041,8900.0,nM,Fc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,5.050609993355087,True
6676,CHEMBL1241771,8900.0,nM,CC(C)n1nc(-c2ccc(C#N)c(F)c2)c2c(N)ncnc21,5.050609993355087,True
6680,CHEMBL128027,9000.0,nM,CCOc1cc2nc(C)nc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,5.045757490560675,True
6684,CHEMBL488646,9000.0,nM,COc1cc(C2=C(c3cn(COC(C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,5.045757490560675,True
6685,CHEMBL1947122,9021.0,nM,COc1cc2ncc(C(=O)O)c(Nc3cccc(Cl)c3)c2cc1OC,5.04474531717982,True
6686,CHEMBL3805893,9040.0,nM,c1ccc(COc2ccc(C3CC(c4ccc5c(c4)OCCO5)=NN3c3ccccc3)cc2)cc1,5.043831569524636,True
6689,CHEMBL2018773,9100.0,nM,CCN(CC)CCOc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC,5.040958607678906,True
6690,CHEMBL1095464,9100.0,nM,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2[nH]1,5.040958607678906,True
6692,CHEMBL1240544,9140.0,nM,C[C@@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,5.039053804266168,True
6694,CHEMBL3740247,9190.0,nM,CC(=O)c1nn(-c2ccc(C)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,5.036684488613889,True
6698,CHEMBL1947123,9284.0,nM,COc1cc2ncc(C(=O)O)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,5.03226486821612,True
6701,CHEMBL126483,9300.0,nM,CCOc1cc2nc(CC)nc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,5.031517051446065,True
6704,CHEMBL1821877,9370.0,nM,Clc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,5.028260409112222,True
6705,CHEMBL1241769,9380.0,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCN1,5.027797161620936,True
6708,CHEMBL2018767,9450.0,nM,CCN(CC)CCOc1cc2ncnc(Nc3ccc(C)c(Br)c3)c2cc1OC,5.024568191490737,True
6713,CHEMBL4549604,9570.0,nM,Cc1ccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3)cn2)cc1,5.019088062223156,True
6715,CHEMBL1828872,9590.0,nM,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(F)cc1,5.018181392829336,True
6716,CHEMBL410659,9600.0,nM,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1)nc2[C@H]1C[C@@H](CN2CCC2)C1,5.017728766960431,True
6717,CHEMBL379017,9601.0,nM,COc1cc(OC2CCN(S(C)(=O)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,5.017683530307934,True
6719,CHEMBL525527,9700.0,nM,COc1cc2nc(Cl)nc(Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)c2cc1OC,5.013228265733755,True
6720,CHEMBL168555,9700.0,nM,COc1ccc(CC(CO)n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)cc1,5.013228265733755,True
6725,CHEMBL4286998,9800.0,nM,c1ccc(-c2nc3sc(-c4ccccc4)cn3n2)cc1,5.008773924307505,True
6727,CHEMBL206370,9800.0,nM,COc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2,5.008773924307505,True
6732,CHEMBL2018765,9900.0,nM,CCN(CC)CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,5.00436480540245,True
6735,CHEMBL4860202,9920.0,nM,CS(=O)(=O)c1nccc(-c2c(-c3cccc(OCc4ccccc4)c3)nc3sccn23)n1,5.0034883278458215,True
6736,CHEMBL3917723,9941.0,nM,COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCN4CCCCC4)c(OC)cc23)cc1,5.002569926202529,True
6740,CHEMBL523586,10000.0,nM,NC[C@H](Cc1cccc(F)c1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,5.0,True
6741,CHEMBL2333986,10000.0,nM,COc1cc2ncnc(Nc3ccccc3C(F)(F)F)c2cc1OC,5.0,True
6745,CHEMBL131577,10000.0,nM,Cc1cccc(Cl)c1NC(=O)c1cnc(NC(=O)C2CC2)s1,5.0,True
6747,CHEMBL4446681,10000.0,nM,CN(CCc1ccc(-c2ccccc2)cc1)Cc1cn(C)c2ccc(C(=O)Nc3ccc(F)cc3)cc12,5.0,True
6749,CHEMBL5189778,10000.0,nM,CC(C)c1cnc(N2CCCC2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,5.0,True
6751,CHEMBL1683954,10000.0,nM,Fc1cccc(COc2ccc(Nc3cc(Oc4ccccc4)ncn3)cc2Cl)c1,5.0,True
6753,CHEMBL1242117,10000.0,nM,Cn1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,5.0,True
6754,CHEMBL2063926,10000.0,nM,CSc1ccccc1Nc1nc(N2CCN(C3CCNCC3)CC2)nc2c(NCC3CC3)ncnc12,5.0,True
6755,CHEMBL1172957,10000.0,nM,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,5.0,True
6756,CHEMBL382862,10000.0,nM,Brc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,5.0,True
6758,CHEMBL3884319,10000.0,nM,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,5.0,True
6759,CHEMBL116919,10000.0,nM,COc1ccc(CNc2ncnc3ccccc23)cc1,5.0,True
6766,CHEMBL3237939,10120.0,nM,Cc1ccc(-n2nc(C)c(C3C(C#N)=C(N)N(c4cccnc4)C4=C3C(=O)CCC4)c2Cl)cc1,4.99481948749622,True
6767,CHEMBL1821880,10170.0,nM,COc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.992679047077256,True
6768,CHEMBL1242027,10200.0,nM,COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F,4.991399828238082,True
6773,CHEMBL1828873,10340.0,nM,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Cl)cc1,4.985479461242076,True
6775,CHEMBL3325470,10400.0,nM,Cc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,4.982966660701219,True
6776,CHEMBL153843,10400.0,nM,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,4.982966660701219,True
6777,CHEMBL1093100,10410.0,nM,Cc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1,4.982549270489463,True
6778,CHEMBL2159053,10490.0,nM,COc1ccc(C2=NN(C(=O)c3ccc(Cl)cc3O)C(c3ccc(Cl)cc3)C2)cc1,4.979224511806442,True
6781,CHEMBL4439053,10580.0,nM,O=C(Nc1cnn(-c2ccccc2)c1)c1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1,4.975514332300833,True
6785,CHEMBL1958030,10690.0,nM,COc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1,4.971022294791222,True
6791,CHEMBL1257795,10900.0,nM,N#Cc1ccc2c(c1)C(c1ccccc1F)=Nc1c[nH]nc1N2,4.962573502059376,True
6792,CHEMBL1958027,10920.0,nM,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Cl)cc2)=N1,4.961777361631282,True
6797,CHEMBL185327,11000.0,nM,COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)ccc3Cl)c2cc1OC,4.958607314841775,True
6799,CHEMBL1242200,11000.0,nM,COc1cc(Br)cc(-c2nn(C(C)C)c3ncnc(N)c23)c1,4.958607314841775,True
6801,CHEMBL461782,11100.0,nM,CCOC(=O)c1ccc(N2CCOCC2)c(NS(=O)(=O)c2cc(Br)c(Cl)s2)c1,4.954677021213342,True
6804,CHEMBL1928709,11220.0,nM,COc1ccccc1CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,4.950007143079858,True
6805,CHEMBL1821876,11240.0,nM,Fc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.949233688766958,True
6807,CHEMBL1828874,11290.0,nM,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Br)cc1,4.947306058075032,True
6812,CHEMBL2047253,11700.0,nM,Nc1nc2c(c(Nc3ccc(Cl)cc3F)n1)-c1ccccc1C2,4.931814138253839,True
6814,CHEMBL1828870,11910.0,nM,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccccc1,4.924088238517222,True
6816,CHEMBL1241773,12000.0,nM,CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,4.920818753952375,True
6820,CHEMBL1241675,12000.0,nM,Nc1ncnc2c1c(-c1ccn3ccnc3c1)nn2C1CCCC1,4.920818753952375,True
6821,CHEMBL1242380,12000.0,nM,COc1ccc(-c2nn(C[C@H](C)CO)c3ncnc(N)c23)cc1OC,4.920818753952375,True
6822,CHEMBL1241949,12000.0,nM,CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,4.920818753952375,True
6824,CHEMBL1945445,12110.0,nM,Cc1ccc(S(=O)(=O)NC(=O)c2cncc(Br)c2)cc1,4.916855856856948,True
6825,CHEMBL4083467,12120.0,nM,Cc1nnc(-n2c(-c3ccccc3)nc3cc(Cl)ccc3c2=O)s1,4.916497380169733,True
6830,CHEMBL1929307,12320.0,nM,COc1ccccc1-c1nnc(SCc2ccccc2)o1,4.909389292171594,True
6831,CHEMBL1241270,12400.0,nM,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,4.906578314837765,True
6832,CHEMBL1241677,12400.0,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1,4.906578314837765,True
6835,CHEMBL4549295,12450.0,nM,Cc1ccc(-n2cc(NC(=O)c3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3)cn2)cc1,4.904830648568245,True
6839,CHEMBL1242288,12600.0,nM,COc1ccc(-c2nn([C@@H]3CCNC3)c3ncnc(N)c23)cc1O,4.899629454882437,True
6840,CHEMBL1095465,12600.0,nM,COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)c1,4.899629454882437,True
6842,CHEMBL1929555,12620.0,nM,Nc1nc(Nc2ccc(Cl)cc2)c2cc(Cc3cccc4ccccc34)[nH]c2n1,4.898940645091884,True
6843,CHEMBL1080506,12650.0,nM,Cc1c(C(=O)NCCN2CCOCC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,4.897909474488163,True
6845,CHEMBL1242030,12800.0,nM,CC(C)n1nc(-c2ccc(NS(C)(=O)=O)cc2)c2c(N)ncnc21,4.892790030352131,True
6847,CHEMBL1254364,12800.0,nM,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2n1C,4.892790030352131,True
6848,CHEMBL2335018,12800.0,nM,CC(C)(C)C(=O)Nc1nc(Nc2cccc(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.892790030352131,True
6849,CHEMBL1641994,12800.0,nM,CCOC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,4.892790030352131,True
6852,CHEMBL1240545,13000.0,nM,CC(C)n1nc(-c2ccc(CC#N)cc2)c2c(N)ncnc21,4.886056647693163,True
6854,CHEMBL1946844,13000.0,nM,O=C(CSc1nc(O)nc(-c2ccc(Cl)cc2)n1)Nc1ccc(Cl)cc1,4.886056647693163,True
6858,CHEMBL170438,13200.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccc(O)cc1,4.87942606879415,True
6863,CHEMBL594790,13400.0,nM,CCCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,4.872895201635193,True
6864,CHEMBL168829,13400.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCNC1,4.872895201635193,True
6872,CHEMBL1828871,13730.0,nM,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Cl)cc2)cc1,4.8623294627632445,True
6874,CHEMBL1928887,13880.0,nM,COc1ccccc1CNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,4.857610533881164,True
6877,CHEMBL358092,14000.0,nM,COC(=O)c1ccc(-c2ccc(-c3ccccc3)cc2O)cc1,4.853871964321762,True
6880,CHEMBL453336,14000.0,nM,COc1cc(C2=C(c3cn(COCc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC,4.853871964321762,True
6883,CHEMBL1958032,14210.0,nM,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(F)cc2)=N1,4.8474059220725305,True
6884,CHEMBL4872030,14260.0,nM,COc1ccc(C(Nc2ccccc2)n2c(=O)ccc3cc(O)ccc32)cc1,4.8458804744841535,True
6885,CHEMBL171256,14400.0,nM,COc1ccc(CC(CO)n2cc(-c3ccccc3)c3c(N)ncnc32)cc1,4.841637507904751,True
6887,CHEMBL1828877,14530.0,nM,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(F)cc1,4.837734385701978,True
6890,CHEMBL3237942,14700.0,nM,Cc1ccc(-n2nc(C)c(C3C(C#N)=C(N)N(c4cccnc4)C4=C3C(=O)CC(C)(C)C4)c2Cl)cc1,4.832682665251824,True
6894,CHEMBL3798658,15000.0,nM,O=C(Nc1cccc(C(O)c2ccccc2)c1)c1cc2ccccc2[nH]1,4.823908740944319,True
6897,CHEMBL62756,15000.0,nM,Nc1ncnc2c1ncn2-c1ccccc1,4.823908740944319,True
6899,CHEMBL206483,15000.0,nM,Cc1cccc(-n2ncc3c(NCc4ccc5c(c4)OCO5)ncnc32)c1,4.823908740944319,True
6900,CHEMBL1241588,15000.0,nM,CC(C)n1nc(-c2ccc3c(c2)OCCO3)c2c(N)ncnc21,4.823908740944319,True
6901,CHEMBL1240565,15000.0,nM,Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,4.823908740944319,True
6904,CHEMBL1093099,15070.0,nM,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccccc3)c12,4.821886747685368,True
6906,CHEMBL1080272,15140.0,nM,O=C(NCCN1CCCC1)c1cc2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2[nH]1,4.8198741248359465,True
6909,CHEMBL1173397,15240.0,nM,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)cc1,4.8170150329964185,True
6912,CHEMBL4471464,15330.0,nM,COc1ccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cn2)cc1,4.814457845145625,True
6913,CHEMBL4459052,15360.0,nM,O=C(Nc1cnn(-c2ccccc2)c1)c1cccc(NS(=O)(=O)c2ccccc2)c1,4.813608784304507,True
6914,CHEMBL1172603,15560.0,nM,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(F)cc1,4.80799040734633,True
6915,CHEMBL2335014,15600.0,nM,Nc1nc(Nc2ccc(F)c(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.806875401645539,True
6916,CHEMBL1242658,15600.0,nM,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCNC1,4.806875401645539,True
6917,CHEMBL4554486,15630.0,nM,COc1cccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cn2)c1,4.806041021980813,True
6921,CHEMBL1828878,15920.0,nM,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Cl)cc1,4.79805693659835,True
6925,CHEMBL1173248,16140.0,nM,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1,4.7920964696139485,True
6927,CHEMBL4576626,16180.0,nM,COc1ccc(-n2cc(NC(=O)c3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3)cn2)cc1,4.791021482723746,True
6929,CHEMBL431001,16300.0,nM,Cc1[nH]c2ncnc(Nc3cccc(C(=O)O)c3)c2c1C,4.787812395596042,True
6930,CHEMBL2335016,16300.0,nM,CC(C)(C)C(=O)Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.787812395596042,True
6933,CHEMBL1929302,16630.0,nM,c1ccc(CSc2nnc(-c3ccccc3)o2)cc1,4.779107750780481,True
6934,CHEMBL3325480,16700.0,nM,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,4.777283528852417,True
6937,CHEMBL1958026,16920.0,nM,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(F)cc2)=N1,4.771599641296995,True
6938,CHEMBL1241583,17000.0,nM,CC(C)n1nc(-c2cccc(CC#N)c2)c2c(N)ncnc21,4.769551078621726,True
6940,CHEMBL1242203,17000.0,nM,COc1ccc(-c2nn(C3CNC3)c3ncnc(N)c23)cc1O,4.769551078621726,True
6941,CHEMBL1173680,17190.0,nM,COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(C)=O)cc1,4.764724123312948,True
6942,CHEMBL1828879,17260.0,nM,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Br)cc1,4.762959208620809,True
6943,CHEMBL1173105,17310.0,nM,COc1cc(OC)cc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)c1,4.761702932124607,True
6945,CHEMBL1956885,17420.0,nM,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)cc3)[nH]c2n1,4.758951849328356,True
6946,CHEMBL1173319,17490.0,nM,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(C)cc1,4.757210190521324,True
6950,CHEMBL1828875,17810.0,nM,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccccc1,4.749336080536756,True
6953,CHEMBL1241774,18000.0,nM,CC(C)n1nc(-c2ccc3nccnc3c2)c2c(N)ncnc21,4.7447274948966935,True
6954,CHEMBL1242209,18000.0,nM,Cc1ccc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc2n1,4.7447274948966935,True
6957,CHEMBL1242381,18000.0,nM,COc1ccc(-c2nn(C[C@@H](C)CO)c3ncnc(N)c23)cc1OC,4.7447274948966935,True
6958,CHEMBL3237938,18020.0,nM,Cc1nn(-c2ccccc2)c(Cl)c1C1C(C#N)=C(N)N(c2cccnc2)C2=C1C(=O)CCC2,4.744245213356956,True
6961,CHEMBL595757,18200.0,nM,COc1ccccc1C(Cc1coc2nc(N)nc(N)c12)C(C)C,4.739928612014925,True
6962,CHEMBL4470214,18260.0,nM,Cc1ccc(-n2cc(NC(=O)c3ccc(NS(=O)(=O)c4ccccc4)cc3)cn2)cc1,4.73849922680172,True
6963,CHEMBL3098313,18300.0,nM,CN(C)S(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc4c(cc23)OCO4)cc1,4.73754891026957,True
6964,CHEMBL3325472,18300.0,nM,N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,4.73754891026957,True
6965,CHEMBL1173249,18350.0,nM,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,4.736363931411892,True
6966,CHEMBL1828876,18350.0,nM,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Br)cc2)cc1,4.736363931411892,True
6967,CHEMBL1173816,18450.0,nM,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,4.734003629504921,True
6972,CHEMBL4459564,18690.0,nM,O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,4.728390698621168,True
6973,CHEMBL1829273,18720.0,nM,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(F)cc1,4.727694155597914,True
6977,CHEMBL1241271,19000.0,nM,Cc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,4.721246399047171,True
6981,CHEMBL2335013,19300.0,nM,Nc1nc(Nc2cccc(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.714442690992226,True
6983,CHEMBL1171822,19320.0,nM,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(C)cc1,4.713992877920526,True
6986,CHEMBL2047242,19600.0,nM,Nc1nc2c(c(Nc3cccc(Cl)c3)n1)-c1ccccc1C2,4.707743928643524,True
6987,CHEMBL1821879,19640.0,nM,Cc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.706858516549069,True
6989,CHEMBL1173022,19730.0,nM,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Cl)cc1,4.704872914747809,True
6990,CHEMBL1956886,19770.0,nM,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)c(Cl)c3)[nH]c2n1,4.703993330686328,True
6999,CHEMBL66101,20000.0,nM,COc1ccc(/C=C/c2cnc3cc(OC)c(OC)cc3c2)cc1,4.698970004336019,True
7000,CHEMBL1683957,20000.0,nM,Cc1c(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)ncnc1-c1ccccc1,4.698970004336019,True
7001,CHEMBL4060383,20000.0,nM,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccc4ccccc4c3)c12,4.698970004336019,True
7002,CHEMBL1173398,20040.0,nM,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1,4.698102282804792,True
7003,CHEMBL1945444,20190.0,nM,O=C(NS(=O)(=O)c1ccccc1)c1cncc(Br)c1,4.69486368105636,True
7006,CHEMBL1241943,20500.0,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1,4.688246138944246,True
7007,CHEMBL1173023,20610.0,nM,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Br)cc1,4.685922008220787,True
7008,CHEMBL1641991,20800.0,nM,CCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,4.681936665037238,True
7009,CHEMBL4096329,20800.0,nM,COc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1,4.681936665037238,True
7012,CHEMBL1348499,20900.0,nM,COc1ccc(Nc2nc(Cl)nc(NCc3ccco3)n2)cc1,4.679853713888946,True
7013,CHEMBL459729,21000.0,nM,Cc1cc(C2CCN(CCCF)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12,4.6777807052660805,True
7014,CHEMBL1242661,21000.0,nM,CCOc1ccc2cc(-c3nn(C)c4ncnc(N)c34)ccc2c1,4.6777807052660805,True
7017,CHEMBL3628816,21180.0,nM,Clc1ccc2c(c1)SCc1cnc(Nc3ccccc3)nc1-2,4.674074044228534,True
7020,CHEMBL1829274,21280.0,nM,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Cl)cc1,4.672028376376989,True
7022,CHEMBL1171638,21480.0,nM,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1Cl,4.667965722972482,True
7025,CHEMBL3628817,21560.0,nM,COc1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2SC3)cc1,4.666351243485299,True
7027,CHEMBL1828882,21840.0,nM,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,4.660747365967301,True
7031,CHEMBL1683952,22000.0,nM,Fc1cccc(COc2ccc(Nc3cc(-c4ccsc4)ncn3)cc2Cl)c1,4.657577319177793,True
